60,90,0.2294307692307693,22,0.1576923076923077,56,0.25475384615384616,109,24,8,57,258
61,867,0.3443742574257427,2,0.0039603960396039604,196,0.1792079207920792,390,131,226,1182,1932
62,4085,0.356752688172043,0,0,1743,0.582712365591398,2663,281,66,360,9913
63,1077,0.2726870653685675,3,0.004172461752433936,260,0.15023922114047286,240,136,236,923,2417
64,114,0.39448571428571433,0,0,24,0.13832857142857144,23,17,20,93,252
65,9495,0.4358124174372516,3358,0.37976684280052764,4906,0.7389841479524434,4810,1615,284,4552,27254
66,2844,0.3980561370123688,130,0.08618744053282588,1504,0.4133901046622264,1182,1295,384,2074,7322
68,17,0.09308571428571429,0,0,33,0.3762,10,0,0,0,67
69,1,0.03027272727272727,0,0,1,0.045454545454545456,0,0,0,1,3
70,23,0.21895454545454546,0,0,13,0.19395454545454546,18,1,5,11,59
71,43,0.17975806451612902,7,0.07525806451612904,26,0.17069354838709677,12,12,4,36,119
72,318,0.3916874999999999,1,0.006944444444444444,114,0.2502569444444444,94,95,87,297,751
73,2631,0.30481730769230747,1071,0.2693701923076922,971,0.35821274038461526,3373,868,113,1768,7304
74,1,0.07142857142857142,0,0,0,0,0,1,1,1,2
75,667,0.23899749373433596,1,0.002506265664160401,515,0.31358897243107764,231,93,96,545,1850
76,133,0.22269172932330825,1,0.007518796992481203,112,0.242624060150376,36,29,13,222,379
77,2065,0.39794251336898434,605,0.2349812834224598,965,0.4423155080213904,904,693,422,3420,5700
78,681,0.2837745098039216,0,0,281,0.1610735294117647,193,160,318,942,1643
79,55,0.059,0,0,23,0.257,12,0,0,0,133
80,1473,0.42183333333333345,15,0.015692640692640692,1183,0.37032575757575753,363,338,1081,2563,4144
81,203,0.28452554744525543,35,0.13503649635036497,60,0.20145985401459854,57,20,21,218,501
82,893,0.28104157549234143,350,0.21069803063457326,422,0.3145689277899344,393,196,32,604,2558
84,1,0.06659999999999999,0,0,0,0,0,0,0,0,2
85,73,0.2874810126582278,0,0,105,0.39069620253164555,63,0,0,0,251
87,135,0.3681263157894737,0,0,77,0.271221052631579,166,36,3,68,347
88,2465,0.31004785894206544,658,0.2322015113350126,1936,0.5288299748110837,2123,703,88,1586,7524
89,7,0.42000000000000004,0,0,7,0.45,3,1,0,1,21
90,13,0.25,2,0.06896551724137931,16,0.27586206896551724,5,3,2,20,44
91,2042,0.39663251366120217,2,0.00182103825136612,944,0.3201816939890711,390,487,603,2868,5030
92,311,0.3803540372670808,1,0.006211180124223602,139,0.2259751552795031,105,88,41,207,762
93,530,0.2414545454545454,198,0.1668181818181818,177,0.1839659090909091,294,122,55,460,1435
94,52,0.36084905660377364,0,0,25,0.18616981132075475,14,6,3,3,129
95,429,0.2848333333333334,144,0.1780476190476191,210,0.24906802721088436,150,102,72,439,1212
96,4134,0.37102040816326526,555,0.16666020408163265,2312,0.5222265306122453,5331,1300,112,2038,11135
97,23,0.25966666666666666,0,0,15,0.23923809523809525,15,4,4,28,61
98,809,0.39194711538461546,71,0.12179086538461537,312,0.2667860576923077,712,355,189,1197,2001
99,73,0.3055833333333333,1,0.027777777777777776,57,0.42430555555555555,153,44,3,45,204
100,4643,0.37599690082644543,1144,0.2327014462809916,1743,0.39462190082644644,2197,1186,393,3237,12173
101,929,0.3585805687203792,156,0.14185545023696677,304,0.2534597156398104,610,215,91,941,2318
102,3042,0.4355050651230102,109,0.08110709117221418,1129,0.5009232995658467,998,481,92,1511,7322
103,2846,0.3093360370799535,1374,0.26868018539976823,1199,0.4263835457705681,618,349,227,2281,8265
104,2129,0.38122104018912545,324,0.16294208037825056,1104,0.3748309692671395,1075,587,187,1796,5686
105,3002,0.4156525157232707,113,0.10319339622641507,1137,0.5020172955974843,2232,636,354,1640,7254
106,65,0.30159090909090913,0,0,30,0.22511363636363638,2,0,0,0,160
107,0,0,0,0,0,0,0,2,0,3,0
108,0,0,0,0,3,0,0,0,0,0,3
109,4,0.049249999999999995,0,0,5,0.03977272727272727,1,1,4,6,13
110,383,0.4605637583892617,0,0,260,0.45969127516778524,67,51,24,310,1026
111,303,0.2748137254901961,4,0.016338235294117646,203,0.3269607843137255,127,78,65,356,813
112,4014,0.4918971631205679,319,0.19429432624113477,2650,0.6490567375886523,2362,657,733,3921,10997
113,0,0,0,0,2,0.05263157894736842,1,2,0,2,2
114,16,0.1713333333333333,0,0,4,0.027777777777777776,6,2,1,2,36
115,9983,0.41186144101346006,1496,0.27160174188440217,6455,0.709230403800475,3410,1207,572,5696,27917
116,2068,0.3560812013348164,667,0.2318387096774193,1149,0.36324360400444944,3231,969,97,1242,5952
117,448,0.23669279393173193,0,0,315,0.15778634639696587,114,144,603,912,1211
118,254,0.25772988505747124,122,0.20853448275862063,163,0.3304712643678161,116,44,32,334,793
119,596,0.4428625592417061,221,0.3075829383886255,126,0.24236018957345973,192,168,75,522,1539
120,2,0.06054545454545454,0,0,2,0.09090909090909091,1,1,0,1,6
121,159,0.21814545454545453,1,0.004545454545454545,81,0.14867727272727274,42,52,16,279,400
122,22,0.17142857142857143,0,0,6,0.14285714285714285,0,0,0,0,50
123,15,0.086,0,0,21,0.10106382978723404,16,14,6,42,51
124,6134,0.3775373781148425,21,0.014626218851570965,4859,0.7516316359696648,5963,470,53,512,17148
125,279,0.3521726190476189,137,0.27727976190476183,114,0.26413690476190477,384,99,7,290,809
126,314,0.28422594142259416,0,0,182,0.28012133891213387,151,18,35,199,810
127,3894,0.3398569343065695,1125,0.2710905109489052,3019,0.584236496350365,3027,921,145,1812,11932
128,4336,0.3754454976303314,1678,0.24150315955766155,1800,0.44369984202211693,2467,1708,352,4447,12150
129,6040,0.234221784776903,0,0,5371,0.7537178477690297,1255,0,0,0,17451
130,14,0.3108888888888889,0,0,6,0.1481111111111111,8,3,4,7,34
131,3164,0.4379367945823923,486,0.24556433408577874,1333,0.4668814898419867,2731,615,50,1256,8147
132,11,0.10594999999999999,0,0,6,0.1375,2,0,0,0,28
133,104,0.17072222222222214,25,0.06683333333333334,12,0.031146464646464644,27,23,4,42,245
134,228,0.007481481481481482,0,0,228,0.5562685185185184,2,0,0,0,684
135,2776,0.32743991853360516,962,0.2477627291242362,1544,0.46715885947046865,3521,1181,108,1698,8058
136,366,0.2732116279069767,2,0.004651162790697674,195,0.16009302325581395,106,97,151,497,929
137,159,0.3917692307692308,0,0,32,0.15934065934065933,105,33,0,56,350
138,52,0.07270967741935484,0,0,43,0.4021612903225806,1,0,0,0,147
139,175,0.19295934959349587,0,0,105,0.35761788617886187,54,0,0,0,455
140,128,0.4002181818181818,0,0,45,0.3409090909090909,20,0,0,0,301
141,1469,0.3119825737265414,137,0.09984048257372653,788,0.33280563002680974,1826,298,28,776,3863
142,1445,0.31963492063492066,162,0.08625685425685425,380,0.22480375180375184,422,318,323,1260,3432
143,12,0.12590909090909091,0,0,11,0.22727272727272727,12,0,0,0,35
144,31,0.26535294117647057,8,0.11176470588235293,7,0.23529411764705882,18,2,3,34,77
145,1000,0.34670393700787383,0,0,631,0.27527559055118106,302,181,371,2458,2631
146,1291,0.41308318584070775,86,0.08781061946902652,859,0.44656460176991153,1076,325,115,836,3527
147,698,0.3087853309481216,287,0.19988908765652943,230,0.1715277280858676,388,287,173,938,1913
148,2,0,0,0,1,0,0,0,0,0,5
149,53,0.04024390243902439,0,0,31,0.3597560975609756,6,0,0,0,137
150,2586,0.32260399529964723,973,0.262819036427732,1027,0.34456051703877805,2482,493,37,1044,7172
151,2658,0.39567098445595805,0,0,1415,0.4967603626943006,2496,0,0,0,6731
153,3199,0.35249000799360536,12,0.006794564348521183,2042,0.40025019984012794,1662,1030,331,2038,8452
154,2782,0.3606648879402348,1126,0.315503735325507,1900,0.5545837780149416,3451,528,32,1389,8590
155,20,0.18115942028985507,0,0,4,0.028985507246376812,4,5,2,17,44
156,1341,0.3425722222222222,10,0.016357407407407407,719,0.33666666666666667,552,224,236,1473,3411
157,5,0.18325,0,0,13,0.616,1,0,0,0,23
158,6,0.26666666666666666,0,0,0,0,1,2,1,1,12
159,823,0.3058438287153654,0,0,340,0.2761964735516373,279,166,212,1031,1986
160,432,0.1850846153846153,0,0,221,0.41593846153846153,153,12,4,38,1085
161,140,0.18879710144927533,41,0.09210628019323673,65,0.13010144927536232,201,34,7,77,386
162,1475,0.37293560606060594,0,0,807,0.3368724747474747,1479,178,176,1445,3757
163,286,0.34128571428571436,0,0,67,0.13801058201058203,173,100,73,401,639
164,305,0.23157046979865767,2,0.0044742729306487695,123,0.1260805369127517,107,39,71,468,735
165,702,0.4865225225225224,0,0,186,0.4781441441441442,175,78,104,691,1590
166,804,0.35626530612244883,211,0.30917551020408157,366,0.41135102040816324,230,132,103,575,2185
167,8,0.12775,6,0.10762500000000001,0,0,3,6,0,13,22
168,650,0.23040530973451334,394,0.21734159292035402,124,0.09793805309734514,224,89,58,735,1818
169,12,0.38095238095238093,0,0,13,0.21428571428571427,10,2,1,12,37
171,279,0.20353299492385785,68,0.1348984771573604,89,0.18385786802030457,137,51,9,286,715
173,1149,0.06481345565749234,0,0,908,0.5598960244648319,130,0,0,0,3206
174,97,0.1817051282051282,0,0,57,0.15292948717948718,37,29,43,154,251
175,2431,0.42016081871345035,115,0.07829824561403508,1006,0.4564883040935673,4122,778,55,1351,5983
176,434,0.5080666666666666,34,0.22333333333333333,206,0.6408400000000001,72,39,71,377,1108
177,1,1,0,0,0,0,0,0,0,0,2
178,174,0.20482580645161286,1,0.0064516129032258064,85,0.1767677419354838,121,19,13,46,434
179,2067,0.39351724137931016,1,0,1169,0.47835467980295565,426,214,363,1407,5304
180,5118,0.4631803607214431,4,0.003006012024048096,2523,0.5990951903807621,1397,465,1167,3669,12763
181,93,0.21740909090909097,3,0.022727272727272728,56,0.18030909090909095,45,22,6,77,245
182,16,0.05162937062937063,1,0.006993006993006993,11,0.04195804195804196,7,4,4,26,44
184,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,1,1,0,1,0
187,106,0.17095890410958905,35,0.10572602739726028,53,0.1365,169,66,15,121,300
188,4830,0.4098675352877304,40,0.03130727470141151,2455,0.4859619978284475,1542,611,823,3699,12155
189,61,0.1497037037037037,10,0.07562037037037037,48,0.14764814814814814,83,22,11,61,180
190,370,0.23582945736434102,11,0.02196124031007752,147,0.12351937984496124,133,168,104,493,898
191,3,0.26185714285714284,0,0,2,0.14285714285714285,0,0,2,6,8
192,597,0.3655197368421052,276,0.31458552631578957,82,0.2233486842105263,948,217,85,720,1552
193,4404,0.3681557093425599,97,0.06203460207612457,1531,0.5148892733564013,1589,619,194,2103,10436
195,228,0.4447425742574258,50,0.23596039603960398,59,0.26534653465346536,72,33,136,343,565
196,2263,0.5042080808080807,2,0.0030303030303030303,1069,0.5362808080808081,1383,440,99,1457,5597
197,761,0.2589347826086955,130,0.12346640316205533,463,0.29315415019762847,743,272,58,435,2115
199,586,0.421901185770751,0,0,329,0.29005533596837946,110,109,80,615,1501
200,3516,0.4168491847826085,3,0.0033967391304347825,1711,0.5456154891304353,1556,319,291,1389,8746
201,2,0,0,0,3,0.2,0,0,0,0,7
202,3761,0.3882131603336416,1075,0.28180630213160357,1388,0.41081000926784067,1941,753,132,1562,9985
203,28,0.24490909090909094,1,0.030303030303030304,16,0.15151515151515152,44,12,4,47,73
204,2962,0.34823123732251454,842,0.2462373225152128,970,0.3614269776876266,3399,344,24,1559,7736
205,2967,0.40069373942470354,638,0.28166159052453466,1399,0.5754737732656521,661,216,476,2038,7971
206,221,0.001342281879194631,0,0,168,0.35479194630872485,7,0,0,0,610
207,250,0.2139897959183674,0,0,139,0.37943877551020416,42,20,26,128,639
208,9444,0.5209378029079162,602,0.1747180936995152,7100,0.6781591276252025,4697,1842,997,9358,26590
209,32,0.09342307692307691,4,0.03205128205128205,9,0.07051282051282051,40,19,1,16,77
210,1042,0.037977859778597786,0,0,882,0.43266420664206656,43,0,0,0,2966
211,3268,0.43184557721139405,811,0.3379145427286354,1477,0.5894587706146931,1036,456,136,2548,8824
212,18,0.19390909090909092,0,0,7,0.16286363636363638,5,0,0,0,43
213,1574,0.30462660944206005,0,0,912,0.48564163090128776,272,0,0,0,4060
214,638,0.2364823529411765,0,0,293,0.4402529411764705,123,58,71,222,1569
215,3021,0.3703034914950754,1066,0.22443419874664264,1119,0.35057027752909575,1823,799,474,3493,8227
216,6639,0.32642031686859235,0,0,3622,0.6477176141658911,2054,0,0,1,16900
217,3454,0.3376627296587928,0,0,1951,0.6174999999999999,1904,42,12,96,8859
219,1538,0.2330850111856824,0,0,689,0.45265324384787453,691,0,0,0,3765
220,2,0,0,0,0,0,0,0,0,0,4
221,1405,0.014837606837606838,0,0,544,0.40945868945868946,56,0,0,0,3354
223,122,0.22808219178082195,0,0,41,0.2534246575342466,106,25,9,33,285
224,25,0.31341935483870964,0,0,11,0.19893548387096774,19,0,0,0,61
225,89,0.19973404255319147,17,0.0815531914893617,24,0.11170212765957446,135,29,1,50,219
226,271,0.07974814814814817,0,0,107,0.3138370370370371,54,0,0,0,649
228,221,0.36649999999999994,48,0.2767608695652174,124,0.4967391304347826,109,44,16,184,614
229,255,0.1741269230769231,3,0.006411538461538462,127,0.16527692307692304,63,46,30,304,640
230,3334,0.41852047413793086,1107,0.34536745689655174,1258,0.4169418103448276,2864,752,46,1398,9033
231,3067,0.3934430379746836,1497,0.3353562386980111,1370,0.41322332730560574,3038,1001,271,2476,9001
232,43,0.20381521739130437,24,0.16505434782608694,24,0.11231521739130435,111,19,2,60,134
233,1704,0.3409037328094303,717,0.27223182711198435,916,0.31549508840864454,1868,752,114,1289,5041
234,7975,0.3838283410138247,76,0.007014976958525346,4204,0.7891705069124424,3900,990,222,1772,20230
235,46,0,0,0,44,0.43,0,0,0,0,136
236,15,0.15391666666666667,0,0,4,0.06944444444444445,3,0,0,0,34
237,2043,0.3426023890784979,572,0.2212013651877133,857,0.4149300341296929,1242,367,211,1726,5515
238,15,0.24332,1,0.04,8,0.14,8,9,2,21,39
239,8,0.11109523809523811,0,0,10,0.19842857142857143,1,1,0,0,26
240,2734,0.4009071428571423,12,0.009693877551020408,1593,0.46563979591836724,652,326,505,2486,7073
241,573,0.22567499999999993,0,0,252,0.318775,185,70,40,283,1398
242,106,0.19004807692307693,3,0.01201923076923077,71,0.12260096153846156,26,25,43,119,286
243,61,0.15859999999999996,5,0.02631578947368421,29,0.11404210526315789,27,11,5,75,156
244,959,0.43513471502590656,39,0.11001036269430052,400,0.5287720207253885,364,152,18,159,2357
245,149,0.2829270833333333,44,0.15467708333333333,67,0.2726458333333333,47,35,35,158,409
246,42,0.14800840336134452,0,0,37,0.10146218487394958,11,18,11,106,121
247,197,0.37057317073170737,18,0.11381707317073171,69,0.34864634146341467,52,42,16,175,481
248,2247,0.3816214689265539,12,0.010828625235404897,806,0.27851600753295663,543,434,763,3063,5312
249,3208,0.41285304659498223,1389,0.3280627240143365,1285,0.36897043010752667,1834,1065,961,3055,9090
250,2178,0.4241394302848575,66,0.07023838080959521,1263,0.5115907046476762,1337,284,44,701,5685
251,247,0.4105492957746479,4,0.017605633802816902,138,0.30828169014084505,106,98,31,193,636
252,90,0.33418965517241384,0,0,8,0.07758620689655173,32,12,9,42,188
254,3394,0.3953242320819111,1305,0.31292605233219545,1429,0.4907463026166099,3070,772,513,3455,9522
255,126,0.34385074626865675,0,0,40,0.25697014925373135,31,0,0,0,292
257,247,0.26767372881355933,1,0.00423728813559322,142,0.21388983050847454,40,37,59,299,637
258,1810,0.29296875,525,0.20117447916666667,1029,0.3906054687500001,1747,381,81,1112,5174
259,10076,0.3586459183673469,0,0,6604,0.759930612244898,2914,0,0,0,26756
261,1148,0.3986050847457626,80,0.055998305084745764,504,0.29266440677966105,394,108,242,1501,2880
262,11,0.3933,1,0.05,7,0.3167,14,1,1,6,30
263,1754,0.3264976076555024,603,0.24263636363636348,812,0.37489792663476884,1045,578,282,1639,4923
264,88,0.3745471698113207,30,0.21454716981132077,32,0.21854716981132075,29,20,35,175,238
265,10,0,0,0,8,0.4166666666666667,0,0,0,0,28
266,4355,0.4269113712374579,1283,0.3555585284280934,1938,0.6563060200668903,2257,661,233,1815,11931
268,2301,0.3849559748427672,0,0,1307,0.5053726415094341,1902,277,20,499,5909
269,799,0.004216417910447761,0,0,544,0.732358208955224,4,0,0,0,2142
271,1,0.038461538461538464,0,0,0,0,0,0,0,1,2
273,632,0.3087929824561404,291,0.23904561403508767,145,0.2187122807017544,210,113,24,355,1700
274,3178,0.39058782849239276,301,0.20664453665283541,1128,0.43823513139695724,804,353,322,2283,7785
275,3796,0.3359240506329112,0,0,2589,0.6746867088607605,781,19,11,67,10181
276,511,0.27781451612903224,131,0.17069354838709674,154,0.24630645161290327,380,124,52,296,1307
277,110,0.3643620689655172,0,0,38,0.28305172413793106,34,14,1,54,258
278,99,0.2586985294117647,4,0.029411764705882353,54,0.16482352941176467,123,47,9,89,256
279,1002,0.1737741116751269,0,0,498,0.4221446700507614,334,0,0,0,2502
283,414,0.3359166666666667,7,0.016865079365079364,158,0.21678571428571428,113,40,131,389,993
285,1618,0.2704368686868688,0,0,792,0.5105782828282828,444,116,66,550,4028
286,6,0,0,0,4,0.29175,0,0,0,0,16
287,3103,0.35915369458128116,1273,0.3041142857142856,1337,0.4229300492610838,1513,507,66,1695,8816
288,1209,0.30528571428571455,443,0.2548027210884354,389,0.3156507936507936,864,306,33,635,3250
289,77,0.27948484848484845,0,0,23,0.12045454545454545,28,12,3,22,177
290,281,0.38049361702127665,2,0.00851063829787234,86,0.15006808510638298,218,67,133,370,650
291,2774,0.3572850627137971,1037,0.2816944127708095,958,0.35127366020524514,1310,527,137,1695,7543
292,4,0.031578947368421054,0,0,3,0.02631578947368421,4,1,0,1,11
293,77,0.13822222222222222,0,0,29,0.25438888888888894,19,0,0,0,183
294,8237,0.3279623507805324,0,0,5321,0.6051111111111113,1823,14,8,138,21795
295,479,0.30807200000000007,77,0.134264,138,0.208728,360,189,77,531,1173
296,310,0.07227611940298508,0,0,214,0.39194029850746276,13,0,0,0,834
297,256,0.3584358974358975,0,0,121,0.33400854700854693,178,68,16,127,633
298,342,0.2618942731277533,172,0.20528634361233486,77,0.14451101321585905,218,50,102,570,933
299,549,0.23627494456762757,114,0.118529933481153,353,0.24995787139689582,179,48,188,458,1565
300,0,0,0,0,0,0,0,0,0,2,0
301,3638,0.47284661117717036,1,0.0011890606420927466,2091,0.5466076099881094,1076,532,1614,4682,9368
302,317,0.2665492227979274,57,0.12033678756476679,144,0.24340414507772024,143,71,48,175,835
303,251,0.21687772925764195,36,0.08063755458515284,120,0.1890393013100437,77,58,27,340,658
304,16,0.18724242424242424,3,0.03536363636363637,13,0.15151515151515152,22,9,1,9,48
305,114,0.23634920634920636,1,0.007936507936507936,48,0.13293650793650794,24,31,23,103,277
306,152,0.22365891472868218,0,0,194,0.3538992248062015,92,19,30,77,498
308,233,0.3515124999999999,59,0.19916249999999996,43,0.1171875,316,71,2,135,568
309,280,0.3821418439716311,0,0,138,0.2959290780141844,125,53,22,244,698
310,1493,0.40524338624338624,249,0.18634744268077597,630,0.3772310405643739,321,235,277,1558,3865
311,0,0,0,0,0,0,0,0,0,1,0
312,2634,0.39644851904090284,7,0.007052186177715092,1030,0.4420775740479548,942,393,377,1567,6305
313,0,0,0,0,0,0,0,0,0,2,0
314,5,0,0,0,0,0,0,0,0,0,10
315,3,0.08333333333333333,0,0,2,0.3333333333333333,1,0,0,0,8
317,255,0.46542187500000026,65,0.29754687499999993,131,0.51503125,80,37,22,140,706
318,1241,0.5231650943396227,1,0.0047169811320754715,498,0.5059481132075472,303,129,154,587,2981
319,12,0.217,10,0.23485714285714285,0,0,10,1,0,7,34
320,701,0.3448952380952382,478,0.30803174603174605,214,0.2500126984126984,313,118,123,657,2094
321,88,0.29888405797101447,10,0.07101449275362319,58,0.28428985507246374,137,58,5,47,244
322,2159,0.39324074074074045,289,0.18530864197530864,1211,0.45596296296296307,2617,706,68,1111,5818
323,1457,0.3856604166666667,729,0.3482208333333334,466,0.3302729166666667,1571,535,207,1486,4109
324,1,0.1,0,0,0,0,1,0,1,1,2
326,2393,0.16957277628032344,0,0,1205,0.49048787061994625,625,0,0,0,5989
328,2360,0.32431593038821943,48,0.01829451137884873,1573,0.5307135207496657,2122,200,19,312,6341
329,5876,0.4032026315789463,1662,0.3233684210526323,2608,0.5373385964912287,5937,1283,174,2840,16022
330,0,0,0,0,4,0.2857142857142857,3,0,0,0,4
331,1459,0.3938487518355361,0,0,399,0.16419530102790014,473,339,599,2496,3317
332,5,0,0,0,4,0.23814285714285716,0,0,0,0,14
333,91,0.16095744680851065,0,0,52,0.21224468085106382,26,8,2,16,234
335,5475,0.384353082465972,2097,0.34120976781425133,5281,0.7279071257005598,6467,1198,191,2933,18328
336,7154,0.3034270386266091,0,0,4498,0.732431330472104,4104,181,30,218,18806
337,4,0.1590909090909091,0,0,6,0.20454545454545456,1,2,2,10,14
338,225,0.31926562500000005,0,0,147,0.25566666666666665,111,50,76,353,597
339,15,0.11725925925925927,3,0.09259259259259259,6,0.05,8,3,1,13,39
340,12,0.09090909090909091,0,0,1,0.09090909090909091,0,0,0,0,25
341,10049,0.48256550424128114,729,0.23224693685202627,4861,0.8209670122525912,6680,1639,820,7080,25688
342,5580,0.38817099863201054,50,0.04377564979480164,1882,0.4895882352941177,1936,621,109,754,13092
344,52,0.3003529411764706,4,0.04574509803921569,20,0.13725490196078433,19,3,27,65,128
345,1255,0.4503050359712229,0,0,842,0.3446287769784172,337,166,871,2824,3352
346,977,0.3889735449735451,400,0.3073148148148148,248,0.26542592592592595,552,221,145,1158,2602
347,188,0.298198347107438,0,0,141,0.23457024793388428,103,20,86,290,517
348,249,0.0026860465116279072,0,0,233,0.5062558139534884,7,0,0,0,731
349,3,0.16666666666666666,0,0,2,0.08333333333333333,2,0,0,1,8
350,440,0.3318434504792332,2,0.004792332268370607,195,0.21449840255591057,112,83,117,642,1077
351,121,0.3268999999999999,0,0,57,0.3348285714285714,55,0,0,0,299
352,7321,0.46810772163965636,238,0.11397140133460434,3852,0.6997959961868448,3171,735,267,2165,18732
353,14,0.23096296296296295,0,0,6,0.1111111111111111,7,4,2,13,34
354,87,0.26795,0,0,28,0.15940000000000001,26,25,3,54,202
355,8,0.3538461538461538,0,0,2,0.07692307692307693,11,4,0,9,18
356,15,0.3265,2,0.1,5,0.25,18,3,0,4,37
357,1319,0.3758080279232113,0,0,405,0.24156020942408374,366,341,134,1424,3043
358,2149,0.3320791788856301,1089,0.3020166177908115,517,0.1947067448680352,3580,612,69,1655,5904
359,219,0.28788461538461535,51,0.17965384615384616,80,0.25550961538461536,62,19,10,128,569
360,9,0.16956521739130434,1,0.021739130434782608,6,0.13043478260869565,17,5,0,9,25
361,54,0.06016666666666667,0,0,9,0.15741666666666665,4,0,0,0,117
362,117,0.30086713286713285,19,0.10023076923076923,38,0.11690209790209789,120,42,8,80,291
363,3,0.6665,0,0,0,0,1,2,0,1,6
364,2395,0.3790977777777778,52,0.0551837037037037,1044,0.41489629629629654,812,502,469,2057,5886
